;Unnamed: 0.1;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN;SECO Carga Verificada;S Carga Verificada;NE Carga Verificada;N Carga Verificada;SIN Carga Verificada;MAPE MLP Seco;MAPE MLP S;MAPE MLP NE;MAPE MLP N;MAPE MLP SIN;MAPE LSTM Seco;MAPE LSTM S;MAPE LSTM NE;MAPE LSTM N;MAPE LSTM SIN;MAPE GRU Seco;MAPE GRU S;MAPE GRU NE;MAPE GRU N;MAPE GRU SIN;MAPE ONS Seco;MAPE ONS S;MAPE ONS NE;MAPE ONS N;MAPE ONS SIN;MAE MLP Seco;MAE MLP S;MAE MLP NE;MAE MLP N;MAE MLP SIN;MAE LSTM Seco;MAE LSTM S;MAE LSTM NE;MAE LSTM N;MAE LSTM SIN;MAE GRU Seco;MAE GRU S;MAE GRU NE;MAE GRU N;MAE GRU SIN;MAE ONS Seco;MAE ONS S;MAE ONS NE;MAE ONS N;MAE ONS SIN
282;42;42597,46;13312,55;13114,38;6830,39;75854,78;43863,0;14332,19;13211,15;7042,61;78448,95;44004,23;13919,97;13326,56;7041,42;78292,18;43669,07;15899,29;13726,45;7134,66;80429,47;46343,53;15578,18;13355,64;7091,44;82368,78;8,08;14,54;1,81;3,68;7,91;5,35;8,0;1,08;0,69;4,76;5,05;10,64;0,22;0,71;4,95;5,77;2,06;2,78;0,61;2,35;-3746,07;-2265,63;-241,26;-261,05;-6514,0;-2480,53;-1245,99;-144,49;-48,83;-3919,83;-2339,3;-1658,21;-29,08;-50,02;-4076,6;-2674,46;321,11;370,81;43,22;-1939,31
283;43;42287,79;13371,49;13139,0;6873,1;75671,38;43410,27;14373,44;13262,78;7088,89;78135,38;43571,89;14029,2;13371,8;7105,66;78078,55;43897,18;15812,32;13833,26;7174,43;80717,19;46286,63;15649,84;13461,92;7134,3;82532,69;8,64;14,56;2,4;3,66;8,31;6,21;8,16;1,48;0,64;5,33;5,87;10,36;0,67;0,4;5,4;5,16;1,04;2,76;0,56;2,2;-3998,84;-2278,35;-322,92;-261,2;-6861,31;-2876,36;-1276,4;-199,14;-45,41;-4397,31;-2714,74;-1620,64;-90,12;-28,64;-4454,14;-2389,45;162,48;371,34;40,13;-1815,5
284;44;41686,49;13313,74;13170,81;6912,37;75083,41;42780,34;14321,9;13315,9;7148,76;77566,9;42922,11;14021,07;13423,6;7157,06;77523,84;43569,86;15798,15;13864,8;7245,44;80478,25;46149,76;15569,17;13610,93;7197,78;82527,65;9,67;14,49;3,23;3,97;9,02;7,3;8,01;2,17;0,68;6,01;6,99;9,94;1,38;0,57;6,06;5,59;1,47;1,87;0,66;2,48;-4463,27;-2255,43;-440,12;-285,41;-7444,24;-3369,42;-1247,27;-295,03;-49,02;-4960,75;-3227,65;-1548,1;-187,33;-40,72;-5003,81;-2579,9;228,98;253,87;47,66;-2049,4
285;45;41027,05;13170,31;13172,26;6951,2;74320,82;41996,15;14217,91;13355,23;7199,73;76769,02;42151,34;13884,1;13457,83;7213,86;76707,13;42998,16;15517,73;13806,06;7300,74;79622,69;45925,47;15482,07;13753,79;7287,22;82448,55;10,67;14,93;4,23;4,61;9,86;8,56;8,17;2,9;1,2;6,89;8,22;10,32;2,15;1,01;6,96;6,37;0,23;0,38;0,19;3,43;-4898,42;-2311,76;-581,53;-336,02;-8127,73;-3929,32;-1264,16;-398,56;-87,49;-5679,53;-3774,13;-1597,97;-295,96;-73,36;-5741,42;-2927,31;35,66;52,27;13,52;-2825,86
286;46;40361,27;12982,72;13152,66;6990,12;73486,77;41128,82;14089,26;13385,21;7243,26;75846,55;41324,09;13674,28;13479,63;7275,7;75753,7;42158,8;15044,14;13702,66;7289,9;78195,5;45514,62;15344,24;13824,2;7372,26;82055,32;11,32;15,39;4,86;5,18;10,44;9,64;8,18;3,18;1,75;7,57;9,21;10,88;2,49;1,31;7,68;7,37;1,96;0,88;1,12;4,7;-5153,35;-2361,52;-671,54;-382,14;-8568,55;-4385,8;-1254,98;-438,99;-129,0;-6208,77;-4190,53;-1669,96;-344,57;-96,56;-6301,62;-3355,82;-300,1;-121,54;-82,36;-3859,82
287;47;39695,48;12795,14;13133,07;7029,03;72652,72;40261,49;13960,62;13415,18;7286,8;74924,09;40496,83;13464,45;13501,43;7337,54;74800,25;41160,67;14640,74;13464,65;7280,55;76546,61;44832,66;15089,07;13774,06;7419,76;81115,55;11,46;15,2;4,65;5,27;10,43;10,2;7,48;2,61;1,79;7,63;9,67;10,77;1,98;1,11;7,79;8,19;2,97;2,25;1,88;5,63;-5137,18;-2293,93;-640,99;-390,73;-8462,83;-4571,17;-1128,45;-358,88;-132,96;-6191,46;-4335,83;-1624,62;-272,63;-82,22;-6315,3;-3671,99;-448,33;-309,41;-139,21;-4568,94
288;0;39978,77;12794,82;13286,8;7158,22;73218,61;39591,32;12860,13;13431,38;7227,07;73109,9;39517,7;12765,92;13603,65;7107,31;72994,58;39226,42;14149,83;13399,36;7181,3;73956,91;43945,02;14750,86;13645,52;7421,06;79762,46;9,03;13,26;2,63;3,54;8,2;9,91;12,82;1,57;2,61;8,34;10,07;13,46;0,31;4,23;8,49;10,74;4,07;1,8;3,23;7,28;-3966,26;-1956,04;-358,72;-262,84;-6543,85;-4353,71;-1890,74;-214,14;-193,99;-6652,56;-4427,33;-1984,94;-41,87;-313,75;-6767,88;-4718,61;-601,03;-246,16;-239,76;-5805,55
289;1;38728,91;12357,61;13045,78;7096,66;71228,96;38624,23;12502,37;13230,28;7190,48;71547,36;38471,32;12416,73;13369,37;7070,17;71327,59;38088,6;13554,01;13395,0;7004,68;72042,29;42951,58;14383,72;13494,86;7379,16;78209,32;9,83;14,09;3,33;3,83;8,93;10,07;13,08;1,96;2,56;8,52;10,43;13,68;0,93;4,19;8,8;11,32;5,77;0,74;5,07;7,89;-4222,67;-2026,11;-449,08;-282,5;-6980,36;-4327,35;-1881,35;-264,58;-188,68;-6661,96;-4480,26;-1966,99;-125,49;-308,99;-6881,73;-4862,98;-829,71;-99,86;-374,48;-6167,03
290;2;37588,88;11961,86;12816,53;7032,79;69400,06;37670,9;12172,92;13036,87;7150,37;70031,06;37465,33;12079,75;13163,6;7020,59;69729,27;36982,3;13189,59;13224,89;6969,29;70366,07;41940,01;14019,85;13344,82;7319,28;76623,95;10,37;14,68;3,96;3,91;9,43;10,18;13,17;2,31;2,31;8,6;10,67;13,84;1,36;4,08;9,0;11,82;5,92;0,9;4,78;8,17;-4351,13;-2057,99;-528,29;-286,49;-7223,89;-4269,11;-1846,93;-307,95;-168,91;-6592,89;-4474,68;-1940,1;-181,22;-298,69;-6894,68;-4957,71;-830,26;-119,93;-349,99;-6257,88
291;3;36643,22;11637,89;12608,27;6965,45;67854,83;36762,1;11893,86;12859,27;7103,65;68618,88;36544,37;11769,95;13003,96;6951,1;68269,38;36513,58;12925,54;13081,21;6907,27;69427,6;40985,54;13684,76;13206,01;7264,37;75140,69;10,59;14,96;4,53;4,11;9,7;10,3;13,09;2,63;2,21;8,68;10,84;13,99;1,53;4,31;9,14;10,91;5,55;0,95;4,92;7,6;-4342,32;-2046,87;-597,74;-298,92;-7285,86;-4223,44;-1790,9;-346,74;-160,72;-6521,81;-4441,17;-1914,81;-202,05;-313,27;-6871,31;-4471,96;-759,22;-124,8;-357,1;-5713,09
292;4;35875,43;11371,5;12419,82;6898,19;66564,94;35996,59;11662,33;12707,31;7048,75;67414,98;35770,12;11513,44;12864,34;6874,13;67022,03;36123,34;12783,4;12844,3;6915,33;68666,37;40126,02;13398,94;13074,1;7206,19;73805,25;10,59;15,13;5,0;4,27;9,81;10,29;12,96;2,81;2,18;8,66;10,86;14,07;1,6;4,61;9,19;9,98;4,59;1,76;4,04;6,96;-4250,59;-2027,44;-654,27;-308,0;-7240,31;-4129,43;-1736,61;-366,78;-157,44;-6390,27;-4355,9;-1885,5;-209,75;-332,06;-6783,22;-4002,68;-615,55;-229,8;-290,86;-5138,88
293;5;35251,34;11145,26;12248,4;6834,18;65479,18;35453,6;11469,04;12585,35;6985,45;66493,44;35183,81;11325,97;12717,9;6802,98;66030,66;35590,6;12629,76;12808,7;6821,72;67850,78;39391,03;13171,87;12942,74;7134,63;72640,27;10,51;15,39;5,36;4,21;9,86;10,0;12,93;2,76;2,09;8,46;10,68;14,01;1,74;4,65;9,1;9,65;4,12;1,04;4,39;6,59;-4139,69;-2026,61;-694,34;-300,45;-7161,09;-3937,43;-1702,83;-357,39;-149,18;-6146,83;-4207,22;-1845,9;-224,84;-331,65;-6609,61;-3800,43;-542,11;-134,04;-312,91;-4789,49
294;6;34767,3;10973,4;12095,17;6770,39;64606,26;35066,35;11304,04;12474,15;6917,16;65761,7;34727,69;11170,86;12578,43;6734,54;65211,52;35177,58;12495,78;12690,87;6778,84;67143,07;38814,79;12974,04;12812,52;7063,37;71664,72;10,43;15,42;5,6;4,15;9,85;9,66;12,87;2,64;2,07;8,24;10,53;13,9;1,83;4,66;9,0;9,37;3,69;0,95;4,03;6,31;-4047,49;-2000,64;-717,34;-292,98;-7058,46;-3748,44;-1670,0;-338,36;-146,21;-5903,02;-4087,1;-1803,18;-234,08;-328,83;-6453,2;-3637,21;-478,26;-121,64;-284,53;-4521,65
295;7;34428,53;10869,79;11967,51;6703,47;63969,3;34761,19;11163,59;12359,7;6849,33;65133,81;34353,33;11017,46;12467,87;6664,31;64502,97;35098,95;12391,86;12555,75;6634,43;66680,99;38423,08;12779,18;12691,68;7006,16;70900,1;10,4;14,94;5,71;4,32;9,78;9,53;12,64;2,62;2,24;8,13;10,59;13,79;1,76;4,88;9,02;8,65;3,03;1,07;5,31;5,95;-3994,55;-1909,39;-724,17;-302,69;-6930,8;-3661,89;-1615,59;-331,98;-156,83;-5766,29;-4069,75;-1761,72;-223,81;-341,85;-6397,13;-3324,13;-387,32;-135,93;-371,73;-4219,11
296;8;34245,43;10815,2;11893,78;6634,94;63589,35;34583,1;11069,41;12272,42;6791,8;64716,73;34148,45;10911,51;12399,97;6598,49;64058,42;34835,24;12353,98;12511,83;6574,63;66275,68;38203,55;12613,01;12612,25;6953,11;70381,92;10,36;14,25;5,7;4,58;9,65;9,48;12,24;2,69;2,32;8,05;10,61;13,49;1,68;5,1;8,98;8,82;2,05;0,8;5,44;5,83;-3958,12;-1797,81;-718,47;-318,17;-6792,57;-3620,45;-1543,6;-339,83;-161,31;-5665,19;-4055,1;-1701,5;-212,28;-354,62;-6323,5;-3368,31;-259,03;-100,42;-378,48;-4106,24
297;9;34229,78;10793,82;11880,25;6570,03;63473,88;34577,31;11043,18;12225,5;6752,43;64598,42;34186,46;10898,59;12362,35;6544,11;63991,51;34805,11;12399,08;12477,46;6535,35;66217,0;38126,28;12503,03;12579,87;6896,45;70105,63;10,22;13,67;5,56;4,73;9,46;9,31;11,68;2,82;2,09;7,86;10,33;12,83;1,73;5,11;8,72;8,71;0,83;0,81;5,24;5,55;-3896,5;-1709,21;-699,62;-326,42;-6631,75;-3548,97;-1459,85;-354,37;-144,02;-5507,21;-3939,82;-1604,44;-217,52;-352,34;-6114,12;-3321,17;-103,95;-102,41;-361,1;-3888,63
298;10;34393,93;10836,42;11823,78;6524,01;63578,14;34671,26;11081,0;12118,64;6726,72;64597,62;34347,24;10947,21;12246,32;6500,98;64041,75;35314,58;12410,52;12447,11;6500,29;66672,5;38129,49;12431,87;12471,11;6860,26;69892,73;9,8;12,83;5,19;4,9;9,03;9,07;10,87;2,83;1,95;7,58;9,92;11,94;1,8;5,24;8,37;7,38;0,17;0,19;5,25;4,61;-3735,56;-1595,45;-647,33;-336,25;-6314,59;-3458,23;-1350,87;-352,47;-133,54;-5295,11;-3782,25;-1484,66;-224,79;-359,28;-5850,98;-2814,91;-21,35;-24,0;-359,97;-3220,23
299;11;34754,46;10977,6;11632,37;6501,38;63865,81;34805,46;11169,34;11868,32;6699,91;64543,03;34516,01;11018,28;11967,74;6461,94;63963,97;35738,28;12611,5;12453,71;6596,48;67399,97;38176,22;12390,84;12189,82;6854,41;69611,29;8,96;11,41;4,57;5,15;8,25;8,83;9,86;2,64;2,25;7,28;9,59;11,08;1,82;5,73;8,11;6,39;1,78;2,16;3,76;3,18;-3421,76;-1413,24;-557,45;-353,03;-5745,48;-3370,76;-1221,5;-321,5;-154,5;-5068,26;-3660,21;-1372,56;-222,08;-392,47;-5647,32;-2437,94;220,66;263,89;-257,93;-2211,32
300;12;35344,48;11220,5;11367,96;6453,67;64386,61;35090,48;11281,92;11571,82;6628,48;64572,7;34792,73;11119,53;11636,99;6399,26;63948,51;36386,86;12878,87;11897,38;6507,52;67670,63;38360,73;12450,82;11878,22;6800,07;69489,84;7,86;9,88;4,3;5,09;7,34;8,53;9,39;2,58;2,52;7,08;9,3;10,69;2,03;5,89;7,97;5,15;3,44;0,16;4,3;2,62;-3016,25;-1230,32;-510,26;-346,4;-5103,23;-3270,25;-1168,9;-306,4;-171,59;-4917,14;-3568,0;-1331,29;-241,23;-400,81;-5541,33;-1973,87;428,05;19,16;-292,55;-1819,21
301;13;36190,35;11568,65;11139,25;6342,24;65240,49;35671,77;11426,17;11362,84;6487,74;64948,52;35326,95;11287,49;11399,31;6292,94;64306,69;37458,03;13347,98;11835,45;6354,75;68996,21;38832,16;12700,32;11714,76;6636,7;69883,94;6,8;8,91;4,91;4,44;6,64;8,14;10,03;3,0;2,24;7,06;9,03;11,12;2,69;5,18;7,98;3,54;5,1;1,03;4,25;1,27;-2641,81;-1131,67;-575,51;-294,46;-4643,45;-3160,39;-1274,15;-351,92;-148,96;-4935,42;-3505,21;-1412,83;-315,45;-343,76;-5577,25;-1374,13;647,66;120,69;-281,95;-887,73
302;14;37274,9;12058,53;11088,1;6220,84;66642,37;36664,33;11757,16;11340,1;6357,08;66118,67;36252,0;11627,24;11344,84;6174,61;65398,69;39361,2;13845,52;11918,4;6344,84;71469,96;39827,87;13218,75;11784,77;6465,63;71297,03;6,41;8,78;5,91;3,79;6,53;7,94;11,06;3,77;1,68;7,26;8,98;12,04;3,73;4,5;8,27;1,17;4,74;1,13;1,87;0,24;-2552,97;-1160,22;-696,67;-244,79;-4654,66;-3163,54;-1461,59;-444,67;-108,55;-5178,36;-3575,87;-1591,51;-439,93;-291,02;-5898,34;-466,67;626,77;133,63;-120,79;172,93
303;15;38569,16;12714,7;11317,55;6159,27;68760,68;38109,7;12398,1;11559,12;6323,62;68390,54;37625,98;12215,75;11520,17;6090,01;67451,91;40191,61;14794,84;12251,42;6306,11;73543,98;41493,5;14037,99;12118,21;6403,49;74053,2;7,05;9,43;6,61;3,81;7,15;8,16;11,68;4,61;1,25;7,65;9,32;12,98;4,94;4,9;8,91;3,14;5,39;1,1;1,52;0,69;-2924,34;-1323,29;-800,66;-244,22;-5292,52;-3383,8;-1639,89;-559,09;-79,87;-5662,66;-3867,52;-1822,24;-598,04;-313,48;-6601,29;-1301,89;756,85;133,21;-97,38;-509,22
304;16;40040,54;13481,15;11742,24;6199,07;71463,0;39786,22;13197,24;11937,67;6401,37;71322,5;39222,54;12948,95;11852,9;6089,93;70114,32;41999,48;15688,93;12699,26;6398,22;76785,89;43519,33;15008,91;12616,91;6466,32;77611,46;7,99;10,18;6,93;4,13;7,92;8,58;12,07;5,38;1,0;8,1;9,87;13,72;6,06;5,82;9,66;3,49;4,53;0,65;1,05;1,06;-3478,79;-1527,76;-874,67;-267,25;-6148,46;-3733,11;-1811,67;-679,24;-64,95;-6288,96;-4296,79;-2059,96;-764,01;-376,39;-7497,14;-1519,85;680,02;82,35;-68,1;-825,57
305;17;41619,47;14262,26;12233,07;6352,97;74467,77;41430,29;13955,02;12360,13;6571,0;74316,44;40769,91;13675,28;12236,16;6203,95;72885,3;44200,19;16407,1;13133,32;6668,22;80408,83;45523,53;15948,04;13148,54;6630,02;81250,13;8,58;10,57;6,96;4,18;8,35;8,99;12,5;6,0;0,89;8,53;10,44;14,25;6,94;6,43;10,3;2,91;2,88;0,12;0,58;1,04;-3904,06;-1685,78;-915,47;-277,05;-6782,36;-4093,24;-1993,02;-788,41;-59,02;-6933,69;-4753,62;-2272,76;-912,38;-426,07;-8364,83;-1323,34;459,06;-15,22;38,2;-841,3
306;18;43092,13;14884,66;12674,29;6546,79;77197,87;42873,92;14555,54;12715,28;6752,91;76897,65;42099,18;14234,08;12544,26;6372,08;75249,6;45257,96;16807,42;13308,94;6905,66;82279,98;47291,16;16715,77;13572,36;6810,59;84389,88;8,88;10,95;6,62;3,87;8,52;9,34;12,92;6,31;0,85;8,88;10,98;14,85;7,57;6,44;10,83;4,3;0,55;1,94;1,4;2,5;-4199,03;-1831,11;-898,07;-263,8;-7192,01;-4417,24;-2160,23;-857,08;-57,68;-7492,23;-5191,98;-2481,69;-1028,1;-438,51;-9140,28;-2033,2;91,65;-263,42;95,07;-2109,9
307;19;44273,01;15227,33;12985,77;6705,28;79191,39;44020,79;14943,91;12928,33;6874,37;78767,4;43117,14;14527,45;12690,02;6524,9;76859,51;46355,89;16995,37;13545,61;7065,55;83962,42;48691,57;17233,61;13802,3;6934,36;86661,84;9,07;11,64;5,92;3,3;8,62;9,59;13,29;6,33;0,87;9,11;11,45;15,7;8,06;5,9;11,31;4,8;1,38;1,86;1,89;3,11;-4418,56;-2006,28;-816,53;-229,08;-7470,45;-4670,78;-2289,7;-873,97;-59,99;-7894,44;-5574,43;-2706,16;-1112,28;-409,46;-9802,33;-2335,68;-238,24;-256,69;131,19;-2699,42
308;20;45233,96;15456,26;13216,51;6835,68;80742,41;44965,78;15225,61;13065,66;6950,4;80207,45;43930,55;14717,46;12758,96;6645,01;78051,98;47018,48;17319,4;13860,07;7132,53;85330,48;49764,55;17623,77;13979,46;7028,89;88396,66;9,1;12,3;5,46;2,75;8,66;9,64;13,61;6,54;1,12;9,26;11,72;16,49;8,73;5,46;11,7;5,52;1,73;0,85;1,47;3,47;-4530,59;-2167,51;-762,95;-193,21;-7654,25;-4798,77;-2398,16;-913,8;-78,49;-8189,21;-5834,0;-2906,31;-1220,5;-383,88;-10344,68;-2746,07;-304,37;-119,39;103,64;-3066,18
309;21;46077,92;15755,23;13425,87;6955,5;82214,52;45803,46;15516,84;13206,78;7009,5;81536,58;44646,43;14977,41;12849,54;6729,61;79202,99;47810,52;17692,86;13981,3;7155,41;86640,09;50596,24;18020,8;14243,13;7132,3;89992,46;8,93;12,57;5,74;2,48;8,64;9,47;13,89;7,28;1,72;9,4;11,76;16,89;9,78;5,65;11,99;5,51;1,82;1,84;0,32;3,73;-4518,32;-2265,57;-817,26;-176,8;-7777,94;-4792,78;-2503,96;-1036,35;-122,8;-8455,88;-5949,81;-3043,39;-1393,59;-402,69;-10789,47;-2785,72;-327,94;-261,83;23,11;-3352,37
310;22;46774,66;16091,82;13585,5;7040,55;83492,53;46435,89;15816,12;13342,29;7046,51;82640,81;45173,17;15265,73;12939,04;6782,21;80160,15;47617,22;18077,5;14181,52;7194,2;87070,44;51287,6;18407,76;14498,41;7223,88;91417,64;8,8;12,58;6,3;2,54;8,67;9,46;14,08;7,97;2,46;9,6;11,92;17,07;10,76;6,11;12,31;7,16;1,79;2,19;0,41;4,76;-4512,94;-2315,94;-912,91;-183,33;-7925,11;-4851,71;-2591,64;-1156,12;-177,37;-8776,83;-6114,43;-3142,04;-1559,37;-441,67;-11257,49;-3670,38;-330,26;-316,89;-29,68;-4347,2
311;23;47242,92;16340,01;13653,34;7065,62;84301,89;46760,16;16055,08;13435,8;7051,16;83302,2;45409,34;15461,98;12978,93;6805,06;80655,31;48006,34;18479,86;14341,29;7228,24;88055,73;51900,0;18706,66;14619,72;7273,27;92499,64;8,97;12,65;6,61;2,85;8,86;9,9;14,17;8,1;3,05;9,94;12,51;17,35;11,22;6,44;12,8;7,5;1,21;1,9;0,62;4,8;-4657,08;-2366,65;-966,38;-207,65;-8197,75;-5139,84;-2651,58;-1183,92;-222,11;-9197,44;-6490,66;-3244,68;-1640,79;-468,21;-11844,33;-3893,66;-226,8;-278,43;-45,03;-4443,91
312;24;47330,41;16215,24;13620,16;7043,07;84208,88;46845,91;16015,29;13431,69;7026,41;83319,3;45413,11;15345,37;12938,53;6789,15;80486,16;48364,36;18316,74;14318,46;7200,19;88199,75;52321,46;18746,7;14593,06;7270,5;92931,72;9,54;13,5;6,67;3,13;9,39;10,47;14,57;7,96;3,36;10,34;13,2;18,14;11,34;6,62;13,39;7,56;2,29;1,88;0,97;5,09;-4991,05;-2531,46;-972,9;-227,43;-8722,84;-5475,55;-2731,41;-1161,36;-244,09;-9612,42;-6908,35;-3401,33;-1654,52;-481,35;-12445,56;-3957,1;-429,96;-274,6;-70,31;-4731,97
313;25;47016,0;15599,34;13509,8;7001,34;83126,48;46840,94;15602,07;13313,57;6986,91;82743,49;45324,5;14834,77;12825,9;6736,67;79721,84;47836,19;17600,38;14155,25;7089,99;86681,81;52480,84;18463,55;14455,89;7226,8;92627,07;10,41;15,51;6,54;3,12;10,26;10,75;15,5;7,9;3,32;10,67;13,64;19,65;11,28;6,78;13,93;8,85;4,67;2,08;1,89;6,42;-5464,84;-2864,21;-946,09;-225,46;-9500,59;-5639,9;-2861,48;-1142,32;-239,89;-9883,58;-7156,34;-3628,78;-1629,99;-490,13;-12905,23;-4644,65;-863,17;-300,64;-136,81;-5945,26
314;26;46874,16;15198,03;13445,61;6995,78;82513,58;47033,24;15365,77;13240,98;6981,08;82621,07;45451,48;14508,07;12786,05;6705,93;79451,53;47941,16;17561,06;14122,66;7056,95;86681,83;52643,54;18311,57;14340,01;7217,68;92512,8;10,96;17,0;6,24;3,07;10,81;10,66;16,09;7,66;3,28;10,69;13,66;20,77;10,84;7,09;14,12;8,93;4,1;1,52;2,23;6,3;-5769,38;-3113,54;-894,4;-221,9;-9999,22;-5610,3;-2945,8;-1099,03;-236,6;-9891,73;-7192,06;-3803,5;-1553,96;-511,75;-13061,27;-4702,38;-750,51;-217,35;-160,73;-5830,97
315;27;47401,34;15636,82;13532,85;7071,09;83642,1;47625,19;15790,0;13359,53;7049,34;83824,06;46020,61;14881,19;12943,3;6751,45;80596,55;48483,43;18076,43;14558,85;7186,17;88304,88;53063,61;18682,74;14365,95;7311,39;93423,69;10,67;16,3;5,8;3,29;10,47;10,25;15,48;7,01;3,58;10,28;13,27;20,35;9,9;7,66;13,73;8,63;3,25;1,34;1,71;5,48;-5662,27;-3045,92;-833,1;-240,3;-9781,59;-5438,42;-2892,74;-1006,42;-262,05;-9599,63;-7043,0;-3801,55;-1422,65;-559,94;-12827,14;-4580,18;-606,31;192,9;-125,22;-5118,81
316;28;48186,29;16396,38;13705,01;7202,5;85490,18;48336,48;16446,4;13583,08;7166,38;85532,34;46764,89;15563,08;13202,25;6856,47;82386,69;48518,09;18530,6;14440,68;7372,42;88861,79;53612,94;19200,81;14515,08;7482,63;94811,47;10,12;14,61;5,58;3,74;9,83;9,84;14,35;6,42;4,23;9,79;12,77;18,95;9,04;8,37;13,1;9,5;3,49;0,51;1,47;6,28;-5426,65;-2804,43;-810,07;-280,13;-9321,29;-5276,46;-2754,41;-932,0;-316,25;-9279,13;-6848,06;-3637,73;-1312,83;-626,16;-12424,78;-5094,86;-670,21;-74,4;-110,21;-5949,68
317;29;48719,91;16838,37;13866,94;7347,95;86773,17;48848,52;16816,09;13785,63;7291,25;86741,49;47359,51;16046,53;13435,79;6986,13;83827,96;49262,5;18708,24;14499,46;7479,52;89949,72;54067,86;19425,34;14717,86;7677,82;95888,88;9,89;13,32;5,78;4,3;9,51;9,65;13,43;6,33;5,03;9,54;12,41;17,39;8,71;9,01;12,58;8,89;3,69;1,48;2,58;6,19;-5347,95;-2586,97;-850,92;-329,87;-9115,71;-5219,34;-2609,25;-932,23;-386,57;-9147,39;-6708,35;-3378,81;-1282,07;-691,69;-12060,92;-4805,36;-717,1;-218,4;-198,3;-5939,16
318;30;49009,61;16993,32;13980,68;7465,45;87449,06;49172,15;16930,11;13913,29;7386,02;87401,57;47741,68;16266,49;13609,79;7104,42;84722,38;49131,94;18670,01;14640,2;7566,41;90008,56;54204,33;19427,23;14840,54;7823,8;96295,91;9,58;12,53;5,79;4,58;9,19;9,28;12,85;6,25;5,6;9,24;11,92;16,27;8,29;9,19;12,02;9,36;3,9;1,35;3,29;6,53;-5194,72;-2433,91;-859,86;-358,35;-8846,85;-5032,18;-2497,12;-927,25;-437,78;-8894,34;-6462,65;-3160,74;-1230,75;-719,38;-11573,53;-5072,39;-757,22;-200,34;-257,39;-6287,35
319;31;49181,93;17034,2;14030,5;7522,29;87768,92;49394,64;16937,8;13945,08;7423,19;87700,71;47940,67;16288,4;13715,66;7181,13;85125,86;49346,37;18529,41;14599,81;7600,99;90076,58;53911,68;19376,69;14787,25;7866,81;95942,42;8,77;12,09;5,12;4,38;8,52;8,38;12,59;5,7;5,64;8,59;11,08;15,94;7,25;8,72;11,27;8,47;4,37;1,27;3,38;6,11;-4729,75;-2342,49;-756,75;-344,52;-8173,5;-4517,04;-2438,89;-842,17;-443,62;-8241,71;-5971,01;-3088,29;-1071,59;-685,68;-10816,56;-4565,31;-847,28;-187,44;-265,82;-5865,84
320;32;49323,5;17034,78;14032,34;7522,66;87913,28;49579,56;16911,93;13919,19;7413,98;87824,66;48091,72;16257,47;13754,02;7210,47;85313,68;49440,46;18604,13;14399,95;7516,23;89960,77;53532,8;19329,6;14678,07;7850,05;95390,51;7,86;11,87;4,4;4,17;7,84;7,38;12,51;5,17;5,55;7,93;10,16;15,89;6,3;8,15;10,56;7,64;3,75;1,89;4,25;5,69;-4209,3;-2294,82;-645,73;-327,39;-7477,23;-3953,24;-2417,67;-758,88;-436,07;-7565,85;-5441,08;-3072,13;-924,05;-639,58;-10076,83;-4092,34;-725,47;-278,12;-333,82;-5429,74
321;33;49404,99;17008,2;13987,14;7477,2;87877,53;49696,55;16880,2;13857,5;7372,46;87806,71;48248,43;16281,7;13715,68;7191,15;85436,96;49059,61;18659,15;14392,72;7450,97;89562,45;53337,06;19290,38;14616,12;7817,69;95061,25;7,37;11,83;4,3;4,36;7,56;6,83;12,49;5,19;5,7;7,63;9,54;15,6;6,16;8,01;10,12;8,02;3,27;1,53;4,69;5,78;-3932,07;-2282,18;-628,98;-340,49;-7183,72;-3640,51;-2410,18;-758,62;-445,23;-7254,54;-5088,63;-3008,68;-900,44;-626,54;-9624,29;-4277,45;-631,23;-223,4;-366,72;-5498,8
322;34;48973,09;16824,3;13803,98;7385,55;86986,92;49363,36;16766,73;13657,46;7285,48;87073,03;48031,85;16240,48;13542,84;7115,59;84930,76;48586,34;18581,19;13894,98;7360,33;88422,84;52846,01;19171,97;14420,8;7720,59;94159,37;7,33;12,25;4,28;4,34;7,62;6,59;12,55;5,29;5,64;7,53;9,11;15,29;6,09;7,84;9,8;8,06;3,08;3,65;4,67;6,09;-3872,92;-2347,67;-616,82;-335,04;-7172,45;-3482,65;-2405,24;-763,34;-435,11;-7086,34;-4814,16;-2931,49;-877,96;-605,0;-9228,61;-4259,67;-590,78;-525,82;-360,26;-5736,53
